Mês;Linha;Fabricante;Quantidade
01/10/2020;Leves;Mercedes-Benz;473
01/11/2020;Leves;Mercedes-Benz;408
01/12/2020;Leves;Mercedes-Benz;533
01/01/2020;Leves;Outras empresas;1
01/02/2020;Leves;Outras empresas;0
01/03/2020;Leves;Outras empresas;0
01/04/2020;Leves;Outras empresas;0
01/05/2020;Leves;Outras empresas;0
01/06/2020;Leves;Outras empresas;0
01/07/2020;Leves;Outras empresas;2
01/08/2020;Leves;Outras empresas;1
01/09/2020;Leves;Outras empresas;3
01/10/2020;Leves;Outras empresas;1
01/11/2020;Leves;Outras empresas;0
01/12/2020;Leves;Outras empresas;13
01/01/2020;Médios;Agrale;0
01/02/2020;Médios;Agrale;0
01/03/2020;Médios;Agrale;0
01/04/2020;Médios;Agrale;0
01/05/2020;Médios;Agrale;0
01/06/2020;Médios;Agrale;0
01/07/2020;Médios;Agrale;1
01/08/2020;Médios;Agrale;0
01/09/2020;Médios;Agrale;0
01/10/2020;Médios;Agrale;0
01/11/2020;Médios;Agrale;1
01/12/2020;Médios;Agrale;2
01/01/2020;Médios;Ford;15
01/02/2020;Médios;Ford;15
01/03/2020;Médios;Ford;7
01/04/2020;Médios;Ford;3
01/05/2020;Médios;Ford;6
01/06/2020;Médios;Ford;10
01/07/2020;Médios;Ford;8
01/08/2020;Médios;Ford;9
01/09/2020;Médios;Ford;3
01/10/2020;Médios;Ford;4
01/11/2020;Médios;Ford;1
01/12/2020;Médios;Ford;2
01/01/2020;Médios;Iveco;29
01/02/2020;Médios;Iveco;27
01/03/2020;Médios;Iveco;15
01/04/2020;Médios;Iveco;19
01/05/2020;Médios;Iveco;24
01/06/2020;Médios;Iveco;39
01/07/2020;Médios;Iveco;39
01/08/2020;Médios;Iveco;65
01/09/2020;Médios;Iveco;61
01/10/2020;Médios;Iveco;38
01/11/2020;Médios;Iveco;48
01/12/2020;Médios;Iveco;56
01/01/2020;Médios;MAN;453
01/02/2020;Médios;MAN;483
01/03/2020;Médios;MAN;485
01/04/2020;Médios;MAN;289
01/05/2020;Médios;MAN;363
01/06/2020;Médios;MAN;716
01/07/2020;Médios;MAN;661
01/08/2020;Médios;MAN;611
01/09/2020;Médios;MAN;507
01/10/2020;Médios;MAN;545
01/11/2020;Médios;MAN;565
01/12/2020;Médios;MAN;484
01/01/2020;Médios;Mercedes-Benz;88
01/02/2020;Médios;Mercedes-Benz;92
01/03/2020;Médios;Mercedes-Benz;76
01/04/2020;Médios;Mercedes-Benz;78
01/05/2020;Médios;Mercedes-Benz;62
01/06/2020;Médios;Mercedes-Benz;125
01/07/2020;Médios;Mercedes-Benz;177
01/08/2020;Médios;Mercedes-Benz;158
01/09/2020;Médios;Mercedes-Benz;140
01/10/2020;Médios;Mercedes-Benz;210
01/11/2020;Médios;Mercedes-Benz;254
01/12/2020;Médios;Mercedes-Benz;183
01/01/2020;Médios;Outras empresas;0
01/02/2020;Médios;Outras empresas;1
01/03/2020;Médios;Outras empresas;1
01/04/2020;Médios;Outras empresas;0
01/05/2020;Médios;Outras empresas;0
01/06/2020;Médios;Outras empresas;0
01/07/2020;Médios;Outras empresas;1
01/08/2020;Médios;Outras empresas;0
01/09/2020;Médios;Outras empresas;0
01/10/2020;Médios;Outras empresas;1
01/11/2020;Médios;Outras empresas;1
01/12/2020;Médios;Outras empresas;0
01/01/2020;Semipesados;Ford;38
01/02/2020;Semipesados;Ford;53
01/03/2020;Semipesados;Ford;36
01/04/2020;Semipesados;Ford;33
01/05/2020;Semipesados;Ford;23
01/06/2020;Semipesados;Ford;30
01/07/2020;Semipesados;Ford;12
01/08/2020;Semipesados;Ford;9
01/09/2020;Semipesados;Ford;14
01/10/2020;Semipesados;Ford;14
01/11/2020;Semipesados;Ford;3
01/12/2020;Semipesados;Ford;5
01/01/2020;Semipesados;Iveco;90
01/02/2020;Semipesados;Iveco;104
01/03/2020;Semipesados;Iveco;92
01/04/2020;Semipesados;Iveco;73
01/05/2020;Semipesados;Iveco;95
01/06/2020;Semipesados;Iveco;188
01/07/2020;Semipesados;Iveco;194
01/08/2020;Semipesados;Iveco;185
01/09/2020;Semipesados;Iveco;197
01/10/2020;Semipesados;Iveco;182
01/11/2020;Semipesados;Iveco;183
01/12/2020;Semipesados;Iveco;234
01/01/2020;Semipesados;MAN;683
01/02/2020;Semipesados;MAN;636
01/03/2020;Semipesados;MAN;829
01/04/2020;Semipesados;MAN;554
01/05/2020;Semipesados;MAN;641
01/06/2020;Semipesados;MAN;1011
01/07/2020;Semipesados;MAN;1006
01/08/2020;Semipesados;MAN;1170
01/09/2020;Semipesados;MAN;1052
01/10/2020;Semipesados;MAN;1140
01/11/2020;Semipesados;MAN;1264
01/12/2020;Semipesados;MAN;1323
01/01/2020;Semipesados;Mercedes-Benz;593
01/02/2020;Semipesados;Mercedes-Benz;697
01/03/2020;Semipesados;Mercedes-Benz;517
01/04/2020;Semipesados;Mercedes-Benz;331
01/05/2020;Semipesados;Mercedes-Benz;368
01/06/2020;Semipesados;Mercedes-Benz;665
01/07/2020;Semipesados;Mercedes-Benz;724
01/08/2020;Semipesados;Mercedes-Benz;582
01/09/2020;Semipesados;Mercedes-Benz;603
01/10/2020;Semipesados;Mercedes-Benz;685
01/11/2020;Semipesados;Mercedes-Benz;808
01/12/2020;Semipesados;Mercedes-Benz;891
01/01/2020;Semipesados;SCANIA;0
01/02/2020;Semipesados;SCANIA;8
01/03/2020;Semipesados;SCANIA;1
01/04/2020;Semipesados;SCANIA;2
01/05/2020;Semipesados;SCANIA;1
01/06/2020;Semipesados;SCANIA;0
01/07/2020;Semipesados;SCANIA;3
01/08/2020;Semipesados;SCANIA;3
01/09/2020;Semipesados;SCANIA;0
01/10/2020;Semipesados;SCANIA;0
01/11/2020;Semipesados;SCANIA;2
01/12/2020;Semipesados;SCANIA;2
01/01/2020;Semipesados;VOLVO;215
01/02/2020;Semipesados;VOLVO;142
01/03/2020;Semipesados;VOLVO;158
01/04/2020;Semipesados;VOLVO;108
01/05/2020;Semipesados;VOLVO;168
01/06/2020;Semipesados;VOLVO;207
01/07/2020;Semipesados;VOLVO;230
01/08/2020;Semipesados;VOLVO;198
01/09/2020;Semipesados;VOLVO;192
01/10/2020;Semipesados;VOLVO;179
01/11/2020;Semipesados;VOLVO;194
01/12/2020;Semipesados;VOLVO;230
01/01/2020;Semipesados;Outras empresas;3
01/02/2020;Semipesados;Outras empresas;2
01/03/2020;Semipesados;Outras empresas;8
01/04/2020;Semipesados;Outras empresas;0
01/05/2020;Semipesados;Outras empresas;0
01/06/2020;Semipesados;Outras empresas;2
01/07/2020;Semipesados;Outras empresas;0
01/08/2020;Semipesados;Outras empresas;0
01/09/2020;Semipesados;Outras empresas;0
01/10/2020;Semipesados;Outras empresas;0
01/11/2020;Semipesados;Outras empresas;0
01/12/2020;Semipesados;Outras empresas;2
01/01/2020;Pesados;DAF;359
01/02/2020;Pesados;DAF;289
01/03/2020;Pesados;DAF;237
01/04/2020;Pesados;DAF;175
01/05/2020;Pesados;DAF;205
01/06/2020;Pesados;DAF;465
01/07/2020;Pesados;DAF;465
01/08/2020;Pesados;DAF;380
01/09/2020;Pesados;DAF;357
01/10/2020;Pesados;DAF;262
01/11/2020;Pesados;DAF;351
01/12/2020;Pesados;DAF;286
01/01/2020;Pesados;Ford;2
01/02/2020;Pesados;Ford;3
01/03/2020;Pesados;Ford;2
01/04/2020;Pesados;Ford;2
01/05/2020;Pesados;Ford;0
01/06/2020;Pesados;Ford;2
01/07/2020;Pesados;Ford;11
01/08/2020;Pesados;Ford;5
01/09/2020;Pesados;Ford;4
01/10/2020;Pesados;Ford;2
01/11/2020;Pesados;Ford;1
01/12/2020;Pesados;Ford;0
01/01/2020;Pesados;Iveco;125
01/02/2020;Pesados;Iveco;96
01/03/2020;Pesados;Iveco;59
01/04/2020;Pesados;Iveco;95
01/05/2020;Pesados;Iveco;76
01/06/2020;Pesados;Iveco;170
01/07/2020;Pesados;Iveco;195
01/08/2020;Pesados;Iveco;221
01/09/2020;Pesados;Iveco;191
01/10/2020;Pesados;Iveco;125
01/11/2020;Pesados;Iveco;115
01/12/2020;Pesados;Iveco;131
01/01/2020;Pesados;MAN;328
01/02/2020;Pesados;MAN;301
01/03/2020;Pesados;MAN;264
01/04/2020;Pesados;MAN;172
01/05/2020;Pesados;MAN;289
01/06/2020;Pesados;MAN;564
01/07/2020;Pesados;MAN;857
01/08/2020;Pesados;MAN;441
01/09/2020;Pesados;MAN;276
01/10/2020;Pesados;MAN;166
01/11/2020;Pesados;MAN;279
01/12/2020;Pesados;MAN;243
01/01/2020;Pesados;Mercedes-Benz;1124
01/02/2020;Pesados;Mercedes-Benz;836
01/03/2020;Pesados;Mercedes-Benz;872
01/04/2020;Pesados;Mercedes-Benz;525
01/05/2020;Pesados;Mercedes-Benz;557
01/06/2020;Pesados;Mercedes-Benz;1256
01/07/2020;Pesados;Mercedes-Benz;1743
01/08/2020;Pesados;Mercedes-Benz;1368
01/09/2020;Pesados;Mercedes-Benz;1051
01/10/2020;Pesados;Mercedes-Benz;1161
01/11/2020;Pesados;Mercedes-Benz;1425
01/12/2020;Pesados;Mercedes-Benz;1278
01/01/2020;Pesados;SCANIA;557
01/02/2020;Pesados;SCANIA;623
01/03/2020;Pesados;SCANIA;704
01/04/2020;Pesados;SCANIA;297
01/05/2020;Pesados;SCANIA;499
01/06/2020;Pesados;SCANIA;933
01/07/2020;Pesados;SCANIA;834
01/08/2020;Pesados;SCANIA;517
01/09/2020;Pesados;SCANIA;565
01/10/2020;Pesados;SCANIA;832
01/11/2020;Pesados;SCANIA;1010
01/12/2020;Pesados;SCANIA;1319
01/01/2020;Pesados;VOLVO;1295
01/02/2020;Pesados;VOLVO;909
01/03/2020;Pesados;VOLVO;1208
01/04/2020;Pesados;VOLVO;627
01/05/2020;Pesados;VOLVO;688
01/06/2020;Pesados;VOLVO;1226
01/07/2020;Pesados;VOLVO;1131
01/08/2020;Pesados;VOLVO;914
01/09/2020;Pesados;VOLVO;933
01/10/2020;Pesados;VOLVO;1051
01/11/2020;Pesados;VOLVO;1248
01/12/2020;Pesados;VOLVO;1525
01/01/2020;Pesados;Outras empresas;0
01/02/2020;Pesados;Outras empresas;2
01/03/2020;Pesados;Outras empresas;0
01/04/2020;Pesados;Outras empresas;1
01/05/2020;Pesados;Outras empresas;1
01/06/2020;Pesados;Outras empresas;1
01/07/2020;Pesados;Outras empresas;1
01/08/2020;Pesados;Outras empresas;0
01/09/2020;Pesados;Outras empresas;0
01/10/2020;Pesados;Outras empresas;1
01/11/2020;Pesados;Outras empresas;0
01/12/2020;Pesados;Outras empresas;1
01/01/2021;Semileves;Agrale;0
01/02/2021;Semileves;Agrale;0
01/03/2021;Semileves;Agrale;0
01/04/2021;Semileves;Agrale;0
01/05/2021;Semileves;Agrale;0
01/06/2021;Semileves;Agrale;0
01/07/2021;Semileves;Agrale;0
01/08/2021;Semileves;Agrale;2
01/09/2021;Semileves;Agrale;0
01/10/2021;Semileves;Agrale;1
01/11/2021;Semileves;Agrale;0
01/12/2021;Semileves;Agrale;0
01/01/2021;Semileves;FCA (Fiat/Dodge);304
01/02/2021;Semileves;FCA (Fiat/Dodge);115
01/03/2021;Semileves;FCA (Fiat/Dodge);51
01/04/2021;Semileves;FCA (Fiat/Dodge);40
01/05/2021;Semileves;FCA (Fiat/Dodge);208
01/06/2021;Semileves;FCA (Fiat/Dodge);370
01/07/2021;Semileves;FCA (Fiat/Dodge);560
01/08/2021;Semileves;FCA (Fiat/Dodge);368
01/09/2021;Semileves;FCA (Fiat/Dodge);131
01/10/2021;Semileves;FCA (Fiat/Dodge);31
01/11/2021;Semileves;FCA (Fiat/Dodge);13
01/12/2021;Semileves;FCA (Fiat/Dodge);39
01/01/2021;Semileves;Ford;2
01/02/2021;Semileves;Ford;0
01/03/2021;Semileves;Ford;0
01/04/2021;Semileves;Ford;0
01/05/2021;Semileves;Ford;1
01/06/2021;Semileves;Ford;0
01/07/2021;Semileves;Ford;1
01/08/2021;Semileves;Ford;2
01/09/2021;Semileves;Ford;0
01/10/2021;Semileves;Ford;1
01/11/2021;Semileves;Ford;1
01/12/2021;Semileves;Ford;0
01/01/2021;Semileves;Iveco;49
01/02/2021;Semileves;Iveco;40
01/03/2021;Semileves;Iveco;49
01/04/2021;Semileves;Iveco;43
